,State,Hospital,City,Zip Code,Designation/Certification,Certifying Organization,ObjectId,lat,long,Unnamed: 9,STATE
1660,Texas,Texas Health Harris Methodist Hospital Southwest Fort Worth,Fort Worth,76132,Primary Stroke Center,The Joint Commission,1667,32.65766,-97.42066,,48
1661,Texas,Texas Health Harris Methodist Hospital Hurst Euless Bedford,Bedford,76022,Primary Stroke Center,The Joint Commission,1666,32.832725,-97.15988,,48
1662,Texas,Texas Health Harris Methodist Hospital Fort Worth,Fort Worth,76104,Comprehensive Stroke Center,The Joint Commission,1990,32.73645,-97.33913000000001,,48
1663,Texas,Texas Health Harris Methodist Hospital Cleburne,Cleburne,76033,Acute Stroke Ready Hospital             ,The Joint Commission,1899,32.346245,-97.39314499999999,,48
1664,Texas,Texas Health Harris Methodist Hospital Azle,Azle,76020,Level III Stroke Facility,State,1912,32.88062,-97.53416,,48
1665,Texas,Texas Health Arlington Memorial Hospital,Arlington,76012,Primary Stroke Center,The Joint Commission,1665,32.75,-97.11604,,48
1666,Texas,St. Luke's Baptist Hospital,San Antonio,79229,Comprehensive Stroke Center,DNV GL,1964,29.51227,-98.57471,,48
1667,Texas,St. Joseph Medical Center,Houston,77002,Primary Stroke Center,DNV GL,1661,29.74802,-95.36608000000001,,48
1668,Texas,St. David's South Austin Medical Center,Austin,78748,Level II Stroke Facility,State,1881,30.226470000000003,-97.7743,,48
1669,Texas,St. David's Round Rock Medical Center,Round Rock,78681,Primary Stroke Center,The Joint Commission,1660,30.51033,-97.71486,,48
1670,Texas,St. David's North Austin Medical Center,Austin,78758,Primary Stroke Center,The Joint Commission,1659,30.41175,-97.70666999999999,,48
1671,Texas,St. David's Medical Center,Austin,78705,Primary Stroke Center,The Joint Commission,1657,30.29068,-97.72674,,48
1672,Texas,St. David's Medical Center,Austin,78705,Comprehensive Stroke Center,DNV GL,1989,30.29068,-97.72674,,48
1673,Texas,St. David's Healthcare Partnership,Austin,78704,Primary Stroke Center,The Joint Commission,1656,30.246124199999997,-97.75476379999999,,48
1674,Texas,St. David's Georgetown Hospital,Georgetown,78626,Level II Stroke Facility,State,1878,30.626509999999996,-97.68885,,48
1675,Texas,Southwest General Hospital,San Antonio,78224,Primary Stroke Center,DNV GL,1655,29.353659999999998,-98.54495,,48
1676,Texas,South Texas Health System Heart,McAllen,78503,Level II Stroke Facility,State,1875,26.18722,-98.22605,,48
1677,Texas,South Texas Health System,Edinburg,78539,Primary Stroke Center,The Joint Commission,1654,26.2613,-98.18182,,48
1678,Texas,South Texas Health System,Edinburg,78539,Acute Stroke Ready Hospital             ,The Joint Commission,1896,26.2613,-98.18182,,48
1679,Texas,Seton Medical Center Harker Heights,Harker Heights,76548,Primary Stroke Center,The Joint Commission,1651,31.079359600000004,-97.6706406,,48
1680,Texas,Scott & White Hospital Marble Falls,Marble Falls,78654,Acute Stroke Ready Hospital             ,The Joint Commission,1893,30.576109999999996,-98.27462,,48
1681,Texas,Rio Grande Regional Hospital,McAllen,78503,Primary Stroke Center,The Joint Commission,1648,26.18648,-98.22107,,48
1682,Texas,Parris Regional Medical Center,Paris,75460,Primary Stroke Center,The Joint Commission,1897,33.687290000000004,-95.54695,,48
1683,Texas,Parkland Memorial Hospital,Dallas,75235,Comprehensive Stroke Center,The Joint Commission,1972,32.828012300000005,-96.8571129,,48
1684,Texas,Pampa Prime Healthcare Services,Pampa,79065,Acute Stroke Ready Hospital             ,The Joint Commission,1890,35.572559999999996,-100.96418,,48
1685,Texas,Odessa Regional Medical Center,Odessa,79761,Primary Stroke Center,DNV GL,1646,31.85114,-102.36627,,48
1686,Texas,Oakbend Medical Center,Richmond,77469,Primary Stroke Center,The Joint Commission,1645,29.576520000000002,-95.77056999999999,,48
1687,Texas,Northwest Texas Healthcare System,Amarillo,79106,Primary Stroke Center,The Joint Commission,1644,35.20521,-101.92109,,48
1688,Texas,Northeast Baptist Hospital,San Antonio,78217,Primary Stroke Center,The Joint Commission,1868,29.519959999999998,-98.42792,,48
1689,Texas,North Texas Medical Center,Gainesville,76240,Level III Stroke Facility,State,1911,33.644870000000004,-97.16251,,48
1690,Texas,North Central Baptist Hospital,San Antonio,78258,Primary Stroke Center,The Joint Commission,1825,29.62006,-98.49069,,48
1691,Texas,Nacogdoches Medical Center,Nacogdoches,75965,Primary Stroke Center,The Joint Commission,1671,31.65285,-94.65392,,48
1692,Texas,Mission Trail Baptist Hospital,San Antonio,78235,Primary Stroke Center,The Joint Commission,1821,29.344590000000004,-98.43841,,48
1693,Texas,Michael E. DeBakey VA Medical Center,Houston,77030,Primary Stroke Center,The Joint Commission,1642,29.704709100000002,-95.3993267,,48
1694,Texas,Metropolitan Methodist Hospital,San Antonio,78212,Primary Stroke Center,The Joint Commission,1817,29.444925,-98.49361999999999,,48
1695,Texas,Methodist Stone Oak Hospital,San Antonio,78258,Primary Stroke Center,The Joint Commission,1640,29.61613,-98.47471999999999,,48
1696,Texas,Methodist Richardson Medical Center,Richardson,75082,Primary Stroke Center,The Joint Commission,1638,32.995670000000004,-96.66655,,48
1697,Texas,Methodist Mansfield Medical Center,Mansfield,76063,Primary Stroke Center,The Joint Commission,1636,32.56818,-97.09506,,48
1698,Texas,Methodist Hospital,San Antonio,78229,Primary Stroke Center,The Joint Commission,1634,29.50801,-98.57173,,48
1699,Texas,Methodist Hospital,San Antonio,78229,Comprehensive Stroke Center,DNV GL,1987,29.50801,-98.57173,,48
1700,Texas,Methodist Dallas Medical Center,Dallas,75203,Comprehensive Stroke Center,DNV GL,1986,32.76121,-96.82486999999999,,48
1701,Texas,Methodist Charlton Medical Center,Dallas,75237,Primary Stroke Center,The Joint Commission,1632,32.64519,-96.87635,,48
1702,Texas,Memorial Hermann The Woodlands Medical Center,Shenandoah,77380,Level II Stroke Facility,The Joint Commission,1813,30.17407,-95.45396,,48
1703,Texas,Memorial Hermann Sugar Land Hospital,Sugar Land,77479,Primary Stroke Center,The Joint Commission,1630,29.56532,-95.68948,,48
1704,Texas,Memorial Hermann Southwest Hospital,Houston,77074,Primary Stroke Center,The Joint Commission,1809,29.6926,-95.52174000000001,,48
1705,Texas,Memorial Hermann Southeast Hospital,Houston,77089,Primary Stroke Center,The Joint Commission,1792,29.5832,-95.20789,,48
1706,Texas,Memorial Hermann Northeast Hospital,Humble,77338,Primary Stroke Center,The Joint Commission,1628,29.99516,-95.27625,,48
1707,Texas,Memorial Hermann Memorial City Medical Center,Houston,77024,Primary Stroke Center,The Joint Commission,1626,29.78136,-95.54552,,48
1708,Texas,Memorial Hermann Katy Hospital,Katy,77494,Primary Stroke Center,The Joint Commission,1624,29.78715,-95.78569,,48
1709,Texas,Memorial Hermann Hospital System,Houston,77008,Primary Stroke Center,The Joint Commission,1622,29.8115,-95.43037,,48
1710,Texas,Memorial Hermann - Texas Medical Center,Houston,77030,Comprehensive Stroke Center,The Joint Commission,1985,29.71358,-95.3957,,48
1711,Texas,Medical City Weatherford,Weatherford,76086,Primary Stroke Center,The Joint Commission,1618,32.74844,-97.78573,,48
1712,Texas,Medical City Plano,Plano,75075,Comprehensive Stroke Center,DNV GL,1984,33.021159999999995,-96.76573,,48
1713,Texas,Medical City North Hills,North Richland Hills,76180,Primary Stroke Center,The Joint Commission,1616,32.82931,-97.21398,,48
1714,Texas,Medical City McKinney,McKinney,75069,Primary Stroke Center,The Joint Commission,1614,33.160340000000005,-96.6372,,48
1715,Texas,Medical City Lewisville,Lewisville,75057,Primary Stroke Center,The Joint Commission,1612,33.04438,-97.00453,,48
1716,Texas,Medical City Las Colinas,Irving,75039,Primary Stroke Center,The Joint Commission,1610,32.90214,-96.95701,,48
1717,Texas,Medical City Fort Worth,Fort Worth,76104,Comprehensive Stroke Center,DNV GL,1983,32.7345,-97.34416,,48
1718,Texas,Medical City Denton,Denton,76210,Primary Stroke Center,The Joint Commission,1877,33.1779,-97.09137,,48
1719,Texas,Medical City Dallas Hospital,Dallas,75230,Comprehensive Stroke Center,DNV GL,1982,32.9124365,-96.8019587,,48
1720,Texas,Medical City Arlington,Arlington,76015,Primary Stroke Center,The Joint Commission,1876,32.69255,-97.11333,,48
1721,Texas,Medical Center Hospital,Odessa,79761,Primary Stroke Center,The Joint Commission,1608,31.84495,-102.37385,,48
1722,Texas,McAllen Medical Center,McAllen,78503,Comprehensive Stroke Center,DNV GL,1981,26.18671,-98.22901,,48
1723,Texas,Longview Medical Center LP,Longview,75605,Primary Stroke Center,The Joint Commission,1606,32.53311,-94.73021,,48
1724,Texas,Las Palmas Medical Center,El Paso,79902,Primary Stroke Center,The Joint Commission,1604,31.769075,-106.49418,,48
1725,Texas,Laredo Regional Medical Center,Laredo,78045,Primary Stroke Center,The Joint Commission,1950,27.590509700000002,-99.47196020000001,,48
1726,Texas,Laredo Medical Center,Laredo,78041,Primary Stroke Center,The Joint Commission,1951,27.53248,-99.47807,,48
1727,Texas,Knapp Medical Center,Weslaco,78596,Primary Stroke Center,The Joint Commission,1947,26.15345,-97.9775,,48
1728,Texas,Kingwood Pines Hospital,Kingwood,77339,Primary Stroke Center,The Joint Commission,1948,30.04957248,-95.18555849,,48
1729,Texas,John Peter Smith Hospital,Fort Worth,76104,Comprehensive Stroke Center,DNV GL,1980,32.72712,-97.32696,,48
1730,Texas,Huntsville Memorial Hospital,Huntsville,77340,Primary Stroke Center,The Joint Commission,1946,30.698729999999998,-95.55897,,48
1731,Texas,Houston Methodist Willowbrook Hospital,Houston,77070,Primary Stroke Center,DNV GL,1944,29.96585,-95.55162,,48
1732,Texas,Houston Methodist West Hospital,Houston,77094,Primary Stroke Center,DNV GL,1943,29.78725,-95.6973,,48
1733,Texas,Houston Methodist The Woodlands Hospital,The Woodlands,77385,Comprehensive Stroke Center,DNV GL,1979,30.213665399999996,-95.43065959999998,,48
1734,Texas,Houston Methodist Sugar Land Hospital,Sugar Land,77479,Primary Stroke Center,DNV GL,1942,29.590320000000002,-95.63059,,48
1735,Texas,Houston Methodist Hospital,Houston,77030,Comprehensive Stroke Center,DNV GL,1978,29.710040000000003,-95.40038,,48
1736,Texas,Houston Methodist Clear Lake Hospital,Houston,77058,Primary Stroke Center,DNV GL,1941,29.54815,-95.08613000000001,,48
1737,Texas,Houston Methodist Baytown Hospital,Baytown,77521,Primary Stroke Center,DNV GL,1940,29.769029999999997,-94.97896999999999,,48
1738,Texas,Hendrick Medical Center,Abilene,79601,Primary Stroke Center,The Joint Commission,1938,32.471579999999996,-99.73313,,48
1739,Texas,HCA Houston Healthcare West,Houston,77082,Primary Stroke Center,The Joint Commission,1937,29.729129999999998,-95.59428,,48
1740,Texas,HCA Houston Healthcare Tomball,Tomball,77375,Primary Stroke Center,The Joint Commission,1643,30.09481,-95.62151,,48
1741,Texas,HCA Houston Healthcare Southeast,Pasadena,77504,Primary Stroke Center,The Joint Commission,1936,29.66165,-95.18463,,48
1742,Texas,HCA Houston Healthcare Pearland,Pearland,77584,Primary Stroke Center,The Joint Commission,1935,29.55599,-95.367535,,48
1743,Texas,HCA Houston Healthcare Northwest,Houston,77090,Primary Stroke Center,The Joint Commission,1945,30.01993,-95.44206,,48
1744,Texas,HCA Houston Healthcare North Cypress,Cypress,77429,Level II Stroke Facility,State,1775,29.979895000000003,-95.653265,,48
1745,Texas,HCA Houston Healthcare Mainland,Houston,77590,Level II Stroke Facility,State,1772,29.39377,-94.98682,,48
1746,Texas,HCA Houston Healthcare Kingwood,Kingwood,77339,Comprehensive Stroke Center,DNV GL,1977,30.05054,-95.25383000000001,,48
1747,Texas,HCA Houston Healthcare Conroe,Conroe,77304,Primary Stroke Center,The Joint Commission,1934,30.284679999999998,-95.46773,,48
1748,Texas,HCA Houston Healthcare Clearlake,Webster,77598,Primary Stroke Center,The Joint Commission,1933,29.54059,-95.12755,,48
1749,Texas,Harris Health System,Houston,77030,Comprehensive Stroke Center,DNV GL,1976,29.704709100000002,-95.3993267,,48
1750,Texas,"Harlingen Medical Center, L.P.",Harlingen,78550,Primary Stroke Center,The Joint Commission,1900,26.15739,-97.67533,,48
1751,Texas,Doctors Hospital at Renaissance,Edinburg,78539,Comprehensive Stroke Center,The Joint Commission,1974,26.25384505,-98.20635989,,48
1752,Texas,DeTar Healthcare System,Victoria,77901,Primary Stroke Center,The Joint Commission,1704,28.80808,-96.999,,48
1753,Texas,Dell Seton Medical Center at The University of Texas,Austin,78701,Comprehensive Stroke Center,DNV GL,1973,30.27137,-97.743635,,48
1754,Texas,Del Sol Medical Center,El Paso,79925,Primary Stroke Center,The Joint Commission,1602,31.7861658,-106.3938879,,48
1755,Texas,Dallas Regional Medical Center,Mesquite,75149,Primary Stroke Center,The Joint Commission,1891,32.77905,-96.60114,,48
1756,Texas,Cuero Regional Hospital,Cuero,77954,Level III Stroke Facility,State,1910,29.11277,-97.28296,,48
1757,Texas,Covenant Medical Center,Lubbock,79410,Primary Stroke Center,The Joint Commission,1888,33.5769,-101.89209,,48
1758,Texas,Corpus Christi Medical Center - Doctors Regional,Corpus Christi,78411,Primary Stroke Center,The Joint Commission,1885,27.75297,-97.38863,,48
1759,Texas,Corpus Christi Medical Center - Bay Area,Corpus Christi,78412,Primary Stroke Center,The Joint Commission,1882,27.6905,-97.34534000000001,,48
1760,Texas,Connally Memorial Medical Center,Floresville,78114,Level III Stroke Facility,State,1909,29.15949,-98.17376,,48
1761,Texas,Clear Lake Regional Medical Center,Webster,77598,Comprehensive Stroke Center,DNV GL,1971,29.540470000000003,-95.122065,,48
1762,Texas,City Hospital at White Rock,Dallas,75218,Primary Stroke Center,The Joint Commission,1647,32.83439,-96.70485,,48
1763,Texas,Citizens Medical Center,Victoria,77901,Primary Stroke Center,DNV GL,1874,28.81268,-96.9778,,48
1764,Texas,CHRISTUS St. Mmichael Hospital,Texarkana,75503,Primary Stroke Center,The Joint Commission,1823,33.446905,-94.048045,,48
1765,Texas,CHRISTUS St. Michael Hospital - Atlanta,Atlanta,75551,Level III Stroke Facility,State,1908,33.10561,-94.16335,,48
1766,Texas,CHRISTUS Spohn Health System Corporation,Corpus Christi,78404,Primary Stroke Center,The Joint Commission,1873,27.776090000000003,-97.40353499999999,,48
1767,Texas,CHRISTUS Southeast Texas Health System,Beaumont,77702,Primary Stroke Center,The Joint Commission,1872,30.08575,-94.1312,,48
1768,Texas,CHRISTUS Santa Rosa Hospital - Westover Hills,San Antonio,78251,Primary Stroke Center,The Joint Commission,1787,29.46637,-98.69669,,48
1769,Texas,CHRISTUS Santa Rosa Hospital - New Braunfels,San Antonio,78130,Primary Stroke Center,The Joint Commission,1783,29.715120000000002,-98.12265,,48
1770,Texas,CHRISTUS Santa Rosa Health Care Corporation,San Antonio,78229,Primary Stroke Center,The Joint Commission,1871,29.4957767,-98.56345329999999,,48
1771,Texas,CHRISTUS Santa Rosa Health Care Corporation,San Antonio,78229,Acute Stroke Ready Hospital             ,The Joint Commission,1887,29.4957767,-98.56345329999999,,48
1772,Texas,CHRISTUS Mother Frances Hospital,Tyler,75701,Comprehensive Stroke Center,The Joint Commission,1970,32.342620000000004,-95.2919,,48
1773,Texas,CHRISTUS Hopkins Health Alliance,Sulphur Springs,75482,Primary Stroke Center,The Joint Commission,1870,33.13643,-95.60280999999999,,48
1774,Texas,CHRISTUS Good Shepherd Medical Center,Longview,75601,Primary Stroke Center,The Joint Commission,1819,32.50091,-94.73071999999999,,48
1775,Texas,CHI St. Luke's Health - The Woodlands Hospital,The Woodlands,77384,Comprehensive Stroke Center,DNV GL,1969,30.20526,-95.45849,,48
1776,Texas,CHI St. Luke's Health - Memorial Lufkin,Lufkin,75904,Primary Stroke Center,The Joint Commission,1620,31.3366,-94.74157,,48
1777,Texas,CHI St. Luke's Health - Brazosport,Lake Jackson,77566,Primary Stroke Center,The Joint Commission,1672,29.03185,-95.45253000000001,,48
1778,Texas,CHI St. Joseph Health Regional Hospital,Bryan,77802,Primary Stroke Center,The Joint Commission,1815,30.655929999999998,-96.34671,,48
1779,Texas,CHI St. Joseph Health Madison Hospital,Madisonville,77864,Level III Stroke Facility,State,1907,30.94186,-95.9107,,48
1780,Texas,CHI St. Joseph Health Grimes Hospital,Navasota,77868,Level III Stroke Facility,State,1906,30.39258,-96.07768,,48
1781,Texas,CHI St. Joseph Health College Station Hospital,College Station,77845,Primary Stroke Center,The Joint Commission,1811,30.581709999999998,-96.2899,,48
1782,Texas,CHI St. Joseph Health Burleson Hospital,Caldwell,77386,Level III Stroke Facility,State,1905,30.51997,-96.71661,,48
1783,Texas,Central Texas Medical Center,San Marcos,78666,Primary Stroke Center,The Joint Commission,1790,29.85233,-97.94596999999999,,48
1784,Texas,Cedar Park Regional Medical Center,Cedar Park,78613,Primary Stroke Center,The Joint Commission,1780,30.53255,-97.81113,,48
1785,Texas,Bellville Medical Center,Bellville,77418,Level III Stroke Facility,State,1904,29.949455,-96.254975,,48
1786,Texas,Baylor University Medical Center,Dallas,75246,Comprehensive Stroke Center,DNV GL,1967,32.78965,-96.77949,,48
1787,Texas,Baylor St. Luke's Medical Center,Houston,77030,Comprehensive Stroke Center,DNV GL,1966,29.708709999999996,-95.39996,,48
1788,Texas,Baylor Scott & White Memorial Hospital,Temple,76508,Comprehensive Stroke Center,The Joint Commission,1988,31.078940000000003,-97.36577,,48
